candidate_count=149
 1688.6m | lokaliteter  | 21302-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=FJE | function=1200 | lat=59.739425082675 lon=10.780301159556 | info=Ingen av prøvestikkene inneholdt trekull eller skjørbrent stein. De funnførende stikkene ligger i hver sin ende av flaten. Det er derfor stor sannsynlighet for at hele boplassflaten er mer eller mindre artefaktførende. Prøvestikkene ga ingen indikasjon på arkeologisk relevant vertikal stratigrafi. Undergrunnen består av rødbrun sand/grus som dekkes av et varierende tykt lag med torv. Flintavslagene som ble funnet lå godt under torva, dvs et stykke ned i grusen under. Det funnførende laget er derfor antagelig et sted mellom 30 og 40cm tykt, målt fra markoverflaten. Denne boplassen lå der Myråsdalen går i dag. Sannsynligvis er id 76264 samme boplass som denne (se kart), men har feil geometri. 
 1690.0m | enkeltminner | 21302-1 | name='Nordby' | loc_art=None | item_art=1201 | dating=020 | vern=FJE | function=1200 | lat=59.739410275707 lon=10.780298487713 | info=Ingen av prøvestikkene inneholdt trekull eller skjørbrent stein. De funnførende stikkene ligger i hver sin ende av flaten. Det er derfor stor sannsynlighet for at hele boplassflaten er mer eller mindre artefaktførende. Prøvestikkene ga ingen indikasjon på arkeologisk relevant vertikal stratigrafi. Undergrunnen består av rødbrun sand/grus som dekkes av et varierende tykt lag med torv. Flintavslagene som ble funnet lå godt under torva, dvs et stykke ned i grusen under. Det funnførende laget er derfor antagelig et sted mellom 30 og 40cm tykt, målt fra markoverflaten. Denne boplassen lå der Myråsdalen går i dag. Sannsynligvis er id 76264 samme boplass som denne (se kart), men har feil geometri. 
 1694.4m | lokaliteter  | 22638-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=FJE | function=1200 | lat=59.739469920936 lon=10.780033961583 | info=I alt 5 prøvestikk med funn, to i søkket og 3 på flaten. De 2 i søkket (st.1 og 2)inneholdt et forholdsvis tykt utvaskningslag med grå silt hhv.15 0g 10cm over rødbrunt anrikningslag. I st.2 en god del stein, i st.1 lite stein. I st.3,4 og 5, nesten ikke utvaskningslag. Rødbrun sand. Det ble gjort følgende funn: St.1: 4 avslag, 1 flekkefragment av flint,7 chert avslag, 5 kvarts avslag, 2 bergkrystall avslag,3 kvartsitt avslag 1 bergart avslag, 1 kokstein. St.2: 4 flint avslag, 2 chert avslag,1 kvarts avslag. St.3: 1 flint avslag, St.4: 1 flint avslag. St.5: 2 flint avslag, 1 chert avslag. Lokaliteten er den samme som lok 3 id 21302 (se hendelser).
 1697.5m | lokaliteter  | 76264-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.739583284713 lon=10.779687553844 | info=Det ble ikke gjort funn v/reg 1995, men spor etter flere gamle prøvestikk og rødmerking på trærne fra reg 1989 viser at det her er registrert en steinalderboplass. Boplass id76264 (lok 4) ble prøvegravd (delvis utgravd) i 1997 av Kulturhistorisk museum (Jaksland 1997). Denne er ikke fjernet av veiutbygging og man må anta at det fremdeles er rester igjen fra boplassen. Den er derfor fremdeles automatisk fredet. Jaksland tenker seg at lokaliteten er en perifer del av samme aktivitetsområde som lok 3 (id 21302). Lokaliteten ligger på en plan flate, ytterst på det som må ha vært en del av et nes som har stukket ut i en fjordarm. Mot vest og nord er det småknauser som avsluttes i kraftig fall/stu
 1698.1m | enkeltminner | 12146-1 | name='Vinterbru JB-' | loc_art=None | item_art=1201 | dating=020 | vern=FJE | function=1200 | lat=59.738590944799 lon=10.782186951489 | info=4 prøvestikk, 3 med i alt 6 stk. flint, noen brent og 2 stk. bergkrystall. Skjørbrent stein i alle stikk. Aks.nr. 89/260. Boplassen (Vinterbru 19) ble registrert av Joel Boaz i 1989. Opprinnelig beskrivelse fra 1989: Boplassen ligger på en Ø-vendt terrasse med utsikt mot E18. Svak skråning mot vest, åpent og hellende på sidene ned mot nord og sør. Bratt skrent fram mot øst. Brun sandig silt med noe grus. Det ble gravd fire prøvestikk hvorav tre var positive med i alt 6 stykker flint og 2 stykker bergkrystall. Det var skjørbrent stein i alle prøvestikkene. Boplassen lå ca. 10 m vest for E18. Boplass med id 12146 ble ikke gjenfunnet i 1996 og er ansett som tapt i forbindelse med utbedring av d
 1699.1m | lokaliteter  | 12146-1 | name='Vinterbru JB-' | loc_art=20159 | item_art=None | dating=None | vern=FJE | function=1200 | lat=59.738579874168 lon=10.782184953207 | info=4 prøvestikk, 3 med i alt 6 stk. flint, noen brent og 2 stk. bergkrystall. Skjørbrent stein i alle stikk. Aks.nr. 89/260. Boplassen (Vinterbru 19) ble registrert av Joel Boaz i 1989. Opprinnelig beskrivelse fra 1989: Boplassen ligger på en Ø-vendt terrasse med utsikt mot E18. Svak skråning mot vest, åpent og hellende på sidene ned mot nord og sør. Bratt skrent fram mot øst. Brun sandig silt med noe grus. Det ble gravd fire prøvestikk hvorav tre var positive med i alt 6 stykker flint og 2 stykker bergkrystall. Det var skjørbrent stein i alle prøvestikkene. Boplassen lå ca. 10 m vest for E18. Boplass med id 12146 ble ikke gjenfunnet i 1996 og er ansett som tapt i forbindelse med utbedring av d
 1700.6m | enkeltminner | 76264-1 | name='Nordby' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.739549442115 lon=10.779681447252 | info=Det ble ikke gjort funn v/reg 1995, men spor etter flere gamle prøvestikk og rødmerking på trærne fra reg 1989 viser at det her er registrert en steinalderboplass. Boplass id76264 (lok 4) ble prøvegravd (delvis utgravd) i 1997 av Kulturhistorisk museum (Jaksland 1997). Denne er ikke fjernet av veiutbygging og man må anta at det fremdeles er rester igjen fra boplassen. Den er derfor fremdeles automatisk fredet. Jaksland tenker seg at lokaliteten er en perifer del av samme aktivitetsområde som lok 3 (id 21302). Lokaliteten ligger på en plan flate, ytterst på det som må ha vært en del av et nes som har stukket ut i en fjordarm. Mot vest og nord er det småknauser som avsluttes i kraftig fall/stu
 1721.3m | enkeltminner | 52781-1 | name='Sjøskogen 21 JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.752927809968 lon=10.769087153971 | info=Av 4 prøvestikk,inneholdt 3 ialt 7 avslagsfragm. av flint, hvorav 1 brent, og noe skjørbrent stein.
 1721.8m | lokaliteter  | 52781-1 | name='Sjøskogen 21 JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.753060896815 lon=10.769111139575 | info=Av 4 prøvestikk,inneholdt 3 ialt 7 avslagsfragm. av flint, hvorav 1 brent, og noe skjørbrent stein.
 1738.4m | enkeltminner | 213820-1 | name='Nøstvet' | loc_art=None | item_art=9903 | dating=021 | vern=UAV | function=1200 | lat=59.750187917756 lon=10.768617422970 | info=Beskrivelse fra lokalitet: Nøstvetøks funnet i kanten av en bekk av Arnt Martin Kvæstad. Museumsnummer C60061 Løsfunn fra senmesolitikum fra Sjøskogen, NØSTVET Typisk nøstvetøks av gråbrun grovkornet bergart med trekantet tverrsnitt. Rygglinjen går sikksakk og skjevt mot den ene sidekanten. Undersiden er en naturlig avspaltet flate lett krummet mot begge ender. Oversiden er grovt tilhugget, med lite slipespor nær eggen. Eggpartiet er fortynnet ved oppskjerping. Metallisk lyd ved klikking. L. 16,2 cm, stb. mellom midten og eggen 4,2 cm, stt. mellom midten og nakken.3,5 cm. Vekt: 256,1 gram. Beskrivelse fra Enkeltminne: En hel nøstvetøks ble funnet i kanten av en bekk av Arnt Martin Kvæstad. F
 1740.8m | enkeltminner | 81196-1 | name='Sjøskogen 18 JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.753104974717 lon=10.768779985495 | info=Ved 3 prøvestikk, framkom ialt 1 avslag og 2 avslagsfragm. av flint, 1 stk. kvarts og noe skjørbrent stein.
 1740.9m | lokaliteter  | 81196-1 | name='Sjøskogen 18 JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.753122900902 lon=10.768783216774 | info=Ved 3 prøvestikk, framkom ialt 1 avslag og 2 avslagsfragm. av flint, 1 stk. kvarts og noe skjørbrent stein.
 1744.6m | enkeltminner | 180136-1 | name=None | loc_art=None | item_art=1201 | dating=021 | vern=AUT | function=1200 | lat=59.738308070333 lon=10.781542447610 | info=Beskrivelse fra lokalitet: Det ble funnet en boplass fra eldre steinalder under registreringen i 2014, id180136. Denne er sannsynligvis samme boplass som ble registrert i 1989 under navnet «Vinterbru 25». Denne var ikke lagt inn i Askeladden, men er beskrevet i Hurumrapporten (Boaz 1989). Vinterbru 25 er omtalt som en steinalderboplass på en flate omgitt av berglendt terreng og brunlig sandig silt med grus. Det ble gravd to prøvestikk, hvert av dem med ett stykk flint. Det er usikkert hvor disse prøvestikkene er gravd på flaten. Avgrensningen av boplassen er derfor basert på funnene fra registreringen i 2014. Boplassen ligger på en østvendt, svakt skrånende hylle med tilnærmet loddrett bergv
 1745.0m | lokaliteter  | 180136-1 | name=None | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.738303730826 lon=10.781541664399 | info=Beskrivelse fra lokalitet: Det ble funnet en boplass fra eldre steinalder under registreringen i 2014, id180136. Denne er sannsynligvis samme boplass som ble registrert i 1989 under navnet «Vinterbru 25». Denne var ikke lagt inn i Askeladden, men er beskrevet i Hurumrapporten (Boaz 1989). Vinterbru 25 er omtalt som en steinalderboplass på en flate omgitt av berglendt terreng og brunlig sandig silt med grus. Det ble gravd to prøvestikk, hvert av dem med ett stykk flint. Det er usikkert hvor disse prøvestikkene er gravd på flaten. Avgrensningen av boplassen er derfor basert på funnene fra registreringen i 2014. Boplassen ligger på en østvendt, svakt skrånende hylle med tilnærmet loddrett bergv
 1754.3m | enkeltminner | 51216-1 | name='Vinterbru JB-V24, JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.738555226942 lon=10.780584619795 | info=2 prøvestikk, 1 med 14 stk. flint, noen brent. Begge stikk med skjørbrent stein. Aks.nr.89/265. 2 prøvestikk med 1 stk brent flint. Begge prøvestikk med skjørbrent stein. Aks.nr 89/264. Opprinnelig beskrivelse av Olstad 1996: «Boplassen ligger på en NØ-vendt løsmasseflate 82-83 moh. Flaten avgrenses topografisk av lave bergknauser i Ø, NØ, V og NV. Umiddelbart utenfor knausene i Ø og NØ, skråner dessuten terrenget kraftig nedover, mens det utenfor knausene i V og NV stiger markant. Mot S og N utgjør topografien ingen klar avgrensning av flaten. Her har vi imidlertid funntomme prøvestikk som gir en viss pekepinn på boplassens utstrekning i disse retningene.» «Den innmålte flaten måler ca. 21 
 1755.4m | enkeltminner | 41511-1 | name='Vinterbru JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.738359381807 lon=10.781072080706 | info=2 prøvestikk, 2 stk. flint, ikke skjørbrent stein. Aksnr. 89/266. Opprinnelig beskrivelse av Olstad 1996: «Boplass nr. 6. Loklaiteten ligger på en nordvendt løsmasseflate, 80-81 moh. Flaten skråner svakt fra sør mot nord. den avgrenses i øst av lave bergknauser, mens den mot nord avsluttes ved brått og kraftig falll i terrenget. I vest danner markant stigning avslutning på boplassflaten, samtidig som en skogsvei/sti her kan ha skadet boplassen noe. Mot syd er den topografiske avgrensningen mindre markant, da overflaten her fortsetter plant et godt stykke ut over det som er rimelig å oppfatte som selve boplassen» «Det innmålte området på reg. nr. 6 måler 14 m N-S og 12 m Ø-V, og utgjør derved
 1755.7m | lokaliteter  | 123262-1 | name='Nøstvet' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.740712598510 lon=10.775980568701 | info=Beskrivelse fra lokalitet: Lokaliteten ligger inneklemt mellom en tomteutfylling i nord og en tomt hvor undergrunnet er gravd vekk i sør. Den er naturlig avgrenset av berg i øst og vest. Lokaliteten vil ha hatt god utsikt mot sør og vest for området ble bebygget. Lokaliteten måler 6 meter fra bergrabben i vest til berget i øst. Ut i fra høyden over havet må boplassen dateres til eldre steinalder-mellommesolitikum i Tørkopfase/fase 2, ca 7500-9000 år før nåtid. Beskrivelse fra Enkeltminne: Sørøstvendt lokalitet situert omkring 85 moh. Heller svakt mot sør-sørøst. Lokaliteten ligger inneklemt mellom en tomteutfylling i nord og en tomt hvor undergrunnet er gravd vekk i sør. Den er naturlig avgr
 1756.4m | lokaliteter  | 51216-1 | name='Vinterbru JB-V24, JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.738533233352 lon=10.780580651134 | info=2 prøvestikk, 1 med 14 stk. flint, noen brent. Begge stikk med skjørbrent stein. Aks.nr.89/265. 2 prøvestikk med 1 stk brent flint. Begge prøvestikk med skjørbrent stein. Aks.nr 89/264. Opprinnelig beskrivelse av Olstad 1996: «Boplassen ligger på en NØ-vendt løsmasseflate 82-83 moh. Flaten avgrenses topografisk av lave bergknauser i Ø, NØ, V og NV. Umiddelbart utenfor knausene i Ø og NØ, skråner dessuten terrenget kraftig nedover, mens det utenfor knausene i V og NV stiger markant. Mot S og N utgjør topografien ingen klar avgrensning av flaten. Her har vi imidlertid funntomme prøvestikk som gir en viss pekepinn på boplassens utstrekning i disse retningene.» «Den innmålte flaten måler ca. 21 
 1759.0m | lokaliteter  | 41511-1 | name='Vinterbru JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.738321607697 lon=10.781065263387 | info=2 prøvestikk, 2 stk. flint, ikke skjørbrent stein. Aksnr. 89/266. Opprinnelig beskrivelse av Olstad 1996: «Boplass nr. 6. Loklaiteten ligger på en nordvendt løsmasseflate, 80-81 moh. Flaten skråner svakt fra sør mot nord. den avgrenses i øst av lave bergknauser, mens den mot nord avsluttes ved brått og kraftig falll i terrenget. I vest danner markant stigning avslutning på boplassflaten, samtidig som en skogsvei/sti her kan ha skadet boplassen noe. Mot syd er den topografiske avgrensningen mindre markant, da overflaten her fortsetter plant et godt stykke ut over det som er rimelig å oppfatte som selve boplassen» «Det innmålte området på reg. nr. 6 måler 14 m N-S og 12 m Ø-V, og utgjør derved
 1761.1m | enkeltminner | 12280-1 | name='Vinterbru JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.738847264394 lon=10.779657963489 | info=4 prøvestikk; 2 med ialt 3 stk. flint og noe skjørbrent stein. 1 stikk med bare skjørbrent stein. Aks.nr. 89/273. Opprinnelig beskrivelse av Boaz fra 1989: Vinterbru 32. Boplassen ligger på en relativt flat terrasse med ujevn overflate, for det meste omgitt av lavere fjellknauser, men skråner ned i nord. Sandig silt med grus. Det ble gravd fire prøvestikk, to med tre stykker flint og skjørbrent stein og ett med skjørbrent stein. Boplassen er ca. 12x12 m². Denne boplassen kan være samme som id 79034, som Olstad registrerte i 1995.
 1761.1m | enkeltminner | 123262-1 | name='Nøstvet' | loc_art=None | item_art=1201 | dating=021 | vern=AUT | function=1200 | lat=59.740646242901 lon=10.775968599486 | info=Beskrivelse fra lokalitet: Lokaliteten ligger inneklemt mellom en tomteutfylling i nord og en tomt hvor undergrunnet er gravd vekk i sør. Den er naturlig avgrenset av berg i øst og vest. Lokaliteten vil ha hatt god utsikt mot sør og vest for området ble bebygget. Lokaliteten måler 6 meter fra bergrabben i vest til berget i øst. Ut i fra høyden over havet må boplassen dateres til eldre steinalder-mellommesolitikum i Tørkopfase/fase 2, ca 7500-9000 år før nåtid. Beskrivelse fra Enkeltminne: Sørøstvendt lokalitet situert omkring 85 moh. Heller svakt mot sør-sørøst. Lokaliteten ligger inneklemt mellom en tomteutfylling i nord og en tomt hvor undergrunnet er gravd vekk i sør. Den er naturlig avgr
 1763.3m | lokaliteter  | 12280-1 | name='Vinterbru JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.738823827196 lon=10.779653734014 | info=4 prøvestikk; 2 med ialt 3 stk. flint og noe skjørbrent stein. 1 stikk med bare skjørbrent stein. Aks.nr. 89/273. Opprinnelig beskrivelse av Boaz fra 1989: Vinterbru 32. Boplassen ligger på en relativt flat terrasse med ujevn overflate, for det meste omgitt av lavere fjellknauser, men skråner ned i nord. Sandig silt med grus. Det ble gravd fire prøvestikk, to med tre stykker flint og skjørbrent stein og ett med skjørbrent stein. Boplassen er ca. 12x12 m². Denne boplassen kan være samme som id 79034, som Olstad registrerte i 1995.
 1775.3m | enkeltminner | 81300-1 | name='Sjøskogen 03 JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.748133310328 lon=10.768456009281 | info=1 stykke flint,løsfunn i veikanten.Kan være vasket, skjøvet ned. Lysbrun sandig silt. Aksnr.90/57
 1777.2m | lokaliteter  | 81300-1 | name='Sjøskogen 03 JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.748072519771 lon=10.768445052278 | info=1 stykke flint,løsfunn i veikanten.Kan være vasket, skjøvet ned. Lysbrun sandig silt. Aksnr.90/57
 1789.1m | enkeltminner | 222506-1 | name='Nøstvet' | loc_art=None | item_art=1203 | dating=000 | vern=AUT | function=1200 | lat=59.753686497260 lon=10.768077606028 | info=En heller som ligger i en vestvendt skråning i en smal dalgang med retningen nord-sør. Det ble forsøkt å ta et par prøvestikk inne i helleren, men det var tett med stein som ikke ga noe resultat. Helleren har ståhøyde, omtrent 2,5 meter, men smalner inn mot fjellveggen. Lengden på helleren er mellom 10-15 meter. Gulvet er flatt med et tynt jordlag over stein. Det er bygd opp små murer i forkant og inni, men det er recent aktivitet i og rundt helleren, så det er ikke mulig å si hvordan den tidligere kan ha sett ut. Beliggenheten i et område med flere kjente steinalderboplasser og -funn samt beliggenheten gjør det sannsynlig at denne har vært brukt i eldre tider. Helleren er funnet og innmeldt
 1789.3m | lokaliteter  | 79034-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.738629036710 lon=10.779391599993 | info=Opprinnelig beskrivelse av Olstad 1996: «Nr 10 ligger på en løsmasseflate som skråner svakt fra SSØ mot NNV. Flaten er tydelig avgrenset topografisk av bergknauser Ø, V og S. Mot N og NNV utgjør markant fall i terrenget avslutning av flaten som ligger 82-83 moh. Til tross for at det ble tatt 3 prøvestikk på flaten, så ble det ikke gjort artefaktfunn under registreringen i 1995. Flatens typiske beliggenhet og karakteristiske utseende gjør det imidlertid svært sannsynlig at det er en steinalderboplass her. Uleselig rødmerking på trærne i området støtter denne antagelsen, da rødmerking ble brukt for å markere boplasser under registreringen i 1989. Lokalitet nr. 10 ble derfor antagelig funnet i 
 1789.5m | lokaliteter  | 222506-1 | name='Nøstvet' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.753738574980 lon=10.768086990833 | info=En heller som ligger i en vestvendt skråning i en smal dalgang med retningen nord-sør. Det ble forsøkt å ta et par prøvestikk inne i helleren, men det var tett med stein som ikke ga noe resultat. Helleren har ståhøyde, omtrent 2,5 meter, men smalner inn mot fjellveggen. Lengden på helleren er mellom 10-15 meter. Gulvet er flatt med et tynt jordlag over stein. Det er bygd opp små murer i forkant og inni, men det er recent aktivitet i og rundt helleren, så det er ikke mulig å si hvordan den tidligere kan ha sett ut. Beliggenheten i et område med flere kjente steinalderboplasser og -funn samt beliggenheten gjør det sannsynlig at denne har vært brukt i eldre tider. Helleren er funnet og innmeldt
 1791.2m | enkeltminner | 22698-1 | name='Ms-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=2400 | lat=59.740003397968 lon=10.776404039104 | info=I prøvestikk nr.34, ble det funnet 2 avslag av flint, 1 splint av flint, 2 biter bein, alt var brent.I anrikningslaget fantes biter av trekull, og et par skjørbrente stein. Funnene ble gjort 20-35cm under markoverflaten. Lokaliteten virker naturlig avgrenset, men kan ha strukket seg lengre S, hvor det er påfylt masse til planering av hage.
 1791.3m | enkeltminner | 79034-1 | name='Nordby' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.738607975787 lon=10.779387799410 | info=Opprinnelig beskrivelse av Olstad 1996: «Nr 10 ligger på en løsmasseflate som skråner svakt fra SSØ mot NNV. Flaten er tydelig avgrenset topografisk av bergknauser Ø, V og S. Mot N og NNV utgjør markant fall i terrenget avslutning av flaten som ligger 82-83 moh. Til tross for at det ble tatt 3 prøvestikk på flaten, så ble det ikke gjort artefaktfunn under registreringen i 1995. Flatens typiske beliggenhet og karakteristiske utseende gjør det imidlertid svært sannsynlig at det er en steinalderboplass her. Uleselig rødmerking på trærne i området støtter denne antagelsen, da rødmerking ble brukt for å markere boplasser under registreringen i 1989. Lokalitet nr. 10 ble derfor antagelig funnet i 
 1792.0m | lokaliteter  | 31218-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.738231638286 lon=10.780317979054 | info=Mengden funn i de to stikkene er beskjeden og betyr antagelig at boplassen ikke er særlig funnrik. Prøvestikkene viste at undergrunnen på stedet består av sand/fingrusholdig jord. Artefaktfunnene ble gjort i nivåer som antyder at det funnførende laget på boplassen ikke er særlig funnrik.
 1792.5m | lokaliteter  | 213820-1 | name='Nøstvet' | loc_art=20183 | item_art=None | dating=None | vern=UAV | function=1200 | lat=59.747951143091 lon=10.768214301482 | info=Beskrivelse fra lokalitet: Nøstvetøks funnet i kanten av en bekk av Arnt Martin Kvæstad. Museumsnummer C60061 Løsfunn fra senmesolitikum fra Sjøskogen, NØSTVET Typisk nøstvetøks av gråbrun grovkornet bergart med trekantet tverrsnitt. Rygglinjen går sikksakk og skjevt mot den ene sidekanten. Undersiden er en naturlig avspaltet flate lett krummet mot begge ender. Oversiden er grovt tilhugget, med lite slipespor nær eggen. Eggpartiet er fortynnet ved oppskjerping. Metallisk lyd ved klikking. L. 16,2 cm, stb. mellom midten og eggen 4,2 cm, stt. mellom midten og nakken.3,5 cm. Vekt: 256,1 gram. Beskrivelse fra Enkeltminne: En hel nøstvetøks ble funnet i kanten av en bekk av Arnt Martin Kvæstad. F
 1793.7m | enkeltminner | 31218-1 | name='Nordby' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.738213486481 lon=10.780314703677 | info=Mengden funn i de to stikkene er beskjeden og betyr antagelig at boplassen ikke er særlig funnrik. Prøvestikkene viste at undergrunnen på stedet består av sand/fingrusholdig jord. Artefaktfunnene ble gjort i nivåer som antyder at det funnførende laget på boplassen ikke er særlig funnrik.
 1795.3m | lokaliteter  | 22698-1 | name='Ms-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=2400 | lat=59.739954473301 lon=10.776395213662 | info=I prøvestikk nr.34, ble det funnet 2 avslag av flint, 1 splint av flint, 2 biter bein, alt var brent.I anrikningslaget fantes biter av trekull, og et par skjørbrente stein. Funnene ble gjort 20-35cm under markoverflaten. Lokaliteten virker naturlig avgrenset, men kan ha strukket seg lengre S, hvor det er påfylt masse til planering av hage.
 1805.2m | enkeltminner | 21621-1 | name='Vinterbru JB-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.737780839743 lon=10.781150077418 | info=1 stykke flint funnet på skogsveien. I 1 av 2 prøvestikk ble det funnet 4 stk. flint. Begge inneholdt skjørbrent stein. Aks.nr.89/263. Boplassen (Vinterbru 22) ble registrert i 1989 av Boaz. Beskrivelse fra 1989: Boplassen ligger på en liten relativt flat terrasse, delt av skogsvei, små fjellknauser bak i vest, men ganske åpent til alle kanter, stigende mot nord. sandig silt med grus. Det ble funnet ett stykke flint på skogsveien, to prøvestikk, ett med fire stykker flint, begge prøvestikk med skjørbrent stein. Boplassen er ca 10x8 m². Kontrollregistrering 2014: Skogsveien er ikke lenger synlig. Boplassen ligger sannsynligvis under påførte masser fra næringsparken i vest høyere oppe i terren
 1809.6m | lokaliteter  | 32517-1 | name='Nordby' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.738227165007 lon=10.779812393858 | info=1 prøvestikk inneholdt 1 ganske lite flint avslag, ytterligere 3-4 stikk på samme sted var negative. I V-kant av N-hellende flate. Mose,litt blåbærlyng.Funnførende stikk tatt under stor eik. Forholdsvistett granskog, noe bjørk. Rødbrun silt.
 1811.9m | lokaliteter  | 21621-1 | name='Vinterbru JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.737711537077 lon=10.781137570717 | info=1 stykke flint funnet på skogsveien. I 1 av 2 prøvestikk ble det funnet 4 stk. flint. Begge inneholdt skjørbrent stein. Aks.nr.89/263. Boplassen (Vinterbru 22) ble registrert i 1989 av Boaz. Beskrivelse fra 1989: Boplassen ligger på en liten relativt flat terrasse, delt av skogsvei, små fjellknauser bak i vest, men ganske åpent til alle kanter, stigende mot nord. sandig silt med grus. Det ble funnet ett stykke flint på skogsveien, to prøvestikk, ett med fire stykker flint, begge prøvestikk med skjørbrent stein. Boplassen er ca 10x8 m². Kontrollregistrering 2014: Skogsveien er ikke lenger synlig. Boplassen ligger sannsynligvis under påførte masser fra næringsparken i vest høyere oppe i terren
 1813.5m | enkeltminner | 52340-1 | name='Ms-' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.747006115941 lon=10.768258436442 | info=I prøvestikk nr.3: 1 stykke tilslått flint. Flintbiten lå like under torva sammen med skjørbrent stein og trekull. Utstrekning er usikker,det ble prøvestukket SV for hytta med negativt resultat. Topografien på stedet gir mulighet for en relativt stor utstrekning.
 1815.6m | lokaliteter  | 52340-1 | name='Ms-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.746951210161 lon=10.768248540188 | info=I prøvestikk nr.3: 1 stykke tilslått flint. Flintbiten lå like under torva sammen med skjørbrent stein og trekull. Utstrekning er usikker,det ble prøvestukket SV for hytta med negativt resultat. Topografien på stedet gir mulighet for en relativt stor utstrekning.
 1817.4m | enkeltminner | 32517-1 | name='Nordby' | loc_art=None | item_art=1201 | dating=020 | vern=AUT | function=1200 | lat=59.738144429620 lon=10.779797464746 | info=1 prøvestikk inneholdt 1 ganske lite flint avslag, ytterligere 3-4 stikk på samme sted var negative. I V-kant av N-hellende flate. Mose,litt blåbærlyng.Funnførende stikk tatt under stor eik. Forholdsvistett granskog, noe bjørk. Rødbrun silt.
 1831.8m | lokaliteter  | 80078-1 | name='Vinterbru JB-' | loc_art=20159 | item_art=None | dating=None | vern=AUT | function=1200 | lat=59.737465532228 lon=10.781220608588 | info=3 prøvestikk, 2 med i alt 4 stk. flint, noe brent, 1 mikroflekke fragment og skjørbrent stein. Aks.nr.89/262. Denne boplassen ble første gang registrert i 1989 av Joel Boaz og senere kontrollregistrert av Olstad (1996). På vinterbru 21, som den ble kalt i 1989, ble det gravd tre prøvestikk, hvorav to var positive med til sammen fire stykker flint. Fra kontrollregistreringen i 1995 (boplass nr. 5) ble det ytterligere gjort funn av flint i tre prøvestikk. Undergrunnen på boplassen er av tørr fin sand/grusholdig masse. Funnene ligger ikke dypere enn 30-40 cm. Rapporten fra 1996 er boplassen beskrevet som følgende: «Lokaliteten ligger 82-83 moh., på en østvendt tilnærmet plan flate som avgrenses
